2016    9   16    8   39 54.5991  2.5181  284.4050 1.3586
2016    9   16    8   57 14.0083  2.1986  284.9122 1.0127
2016    9   16    9   14 14.9971  1.9628  283.1779 0.9924
2016    9   16    9   31 43.0032  1.7761  285.9982 1.1542
2016    9   16    9   49 4.8058  1.6304  285.0022 1.0685
2016    9   16   10    5 1.7894  1.5228  286.0280 1.1511
2016    9   16   10   21 4.8038  1.4341  284.7795 0.9004
2016    9   16   10   37 10.3930  1.3609  285.7474 1.2660
2016    9   16   10   52 5.9981  1.3047  285.5720 1.1924
2016    9   16   11    7 2.6054  1.2577  286.4473 1.3275
2016    9   16   11   22 25.9968  1.2178  286.0315 1.0729
2016    9   16   11   37 51.2026  1.1853  285.3761 1.1832
2016    9   16   11   53 16.2010  1.1594  285.9781 0.9061
2016    9   16   14   12 7.0099  1.1659  285.1970 1.0085
2016    9   16   14   27 29.2090  1.1935  284.9357 1.0608
2016    9   16   14   42 10.0051  1.2261  285.4807 1.0643
2016    9   16   14   57 3.7958  1.2664  286.0900 1.3636
2016    9   16   17   31 38.8186  2.7672  283.5685 1.0150
2016    9   16   17   46 19.9949  3.2199  284.0262 1.2355
2016    9   16   18    0 59.9962  3.8537  284.6935 1.2317
2016    9   17    7   50 41.4816  4.4339  282.9985 1.0747
2016    9   17    8    5 20.5152  3.6198  284.4767 0.9201
2016    9   17    8   21 27.2102  3.0105  283.5659 1.0785
2016    9   17    8   36 14.4000  2.6117  282.6810 1.0306
2016    9   17    8   51 27.9936  2.3041  284.2545 1.3301
2016    9   17    9    8 15.3830  2.0466  283.8073 1.2138
2016    9   17    9   25 33.4272  1.8432  282.0441 1.1296
2016    9   17    9   43 24.9946  1.6799  286.9712 1.6132
2016    9   17   10    0 35.4010  1.5555  283.0116 1.1190
2016    9   17   10   16 41.1974  1.4611  281.7667 1.1530
2016    9   17   10   32 48.7910  1.3835  281.8508 1.2858
2016    9   17   10   48 59.9789  1.3194  281.2327 1.1431
2016    9   17   11    3 59.4936  1.2704  280.0920 1.3200
2016    9   17   11   19 0.0192  1.2296  280.0545 1.0644
2016    9   17   11   34 30.2189  1.1953  280.4648 1.1981
2016    9   17   14   59 30.0019  1.2797  279.8448 1.6484
2016    9   17   15   15 18.0000  1.3337  279.0077 1.0521
2016    9   17   15   31 7.7952  1.3993  279.5032 1.2689
2016    9   17   15   46 56.6055  1.4786  279.8082 0.9906
2016    9   17   16    2 42.9965  1.5747  279.8147 1.0700
2016    9   17   16   18 28.9901  1.6922  280.1609 1.0979
2016    9   17   16   34 15.0010  1.8373  280.7088 1.2395
2016    9   17   16   50 1.9968  2.0192  281.4383 1.0662
2016    9   17   17    7 27.0048  2.2790  282.9627 1.3556
2016    9   17   17   23 0.0039  2.5862  280.0901 0.9570
2016    9   17   17   39 36.8179  3.0335  281.4925 1.0032
2016    9   17   17   55 41.0016  3.6520  282.9387 1.1178
2016    9   18    7   51 53.9712  4.3857  277.7893 1.2421
2016    9   18    8    8 36.4186  3.4984  280.4865 0.8971
2016    9   18    8   24 44.5997  2.9262  279.5408 0.9735
2016    9   18    8   38 32.8128  2.5713  280.0091 1.1555
2016    9   18    8   53 18.3955  2.2819  281.2608 1.1441
2016    9   18    9    9 30.6202  2.0379  280.6387 0.9744
2016    9   18    9   25 9.9912  1.8539  279.2895 0.8843
2016    9   18    9   41 17.3991  1.7031  278.7692 1.3384
2016    9   18    9   57 13.6051  1.5829  278.0031 0.9778
2016    9   18   10   13 11.5910  1.4847  278.6631 1.1478
2016    9   18   10   28 46.2576  1.4059  278.5804 1.5023
2016    9   18   11   35 5.0208  1.1977  280.6541 0.8657
2016    9   18   14   31 16.5965  1.2115  277.2350 1.4350
2016    9   18   14   47 19.7448  1.2504  280.6601 2.1765
2016    9   18   15    5 57.4800  1.3069  280.4464 1.7206
2016    9   18   15   27 31.7952  1.3906  277.8897 1.2811
2016    9   18   15   45 13.3920  1.4777  279.1748 2.2530
2016    9   18   16    1 49.2038  1.5786  277.8037 1.2392
2016    9   18   16   19 19.4736  1.7110  277.8054 0.9959
2016    9   18   16   36 57.7959  1.8802  279.4062 1.4506
2016    9   18   16   53 32.8128  2.0840  279.6750 1.2968
2016    9   18   17    8 28.2106  2.3191  276.8107 0.7950
2016    9   18   17   23 58.1856  2.6376  277.2090 1.0305
2016    9   18   17   39 47.8080  3.0791  278.2548 1.2494
2016    9   18   17   56 7.6013  3.7315  279.0952 1.0527
2016    9   19    7   54 15.5981  4.2665  273.2521 1.0292
2016    9   19    8   12 7.2000  3.3752  273.8143 1.0801
2016    9   19    8   28 5.0131  2.8457  273.0563 0.9209
2016    9   19    8   42 1.0195  2.5077  271.9949 0.9366
2016    9   19    8   56 24.3974  2.2395  273.5214 1.2883
2016    9   19    9   12 36.6624  2.0057  274.2544 1.2841
2016    9   19    9   28 54.9984  1.8223  273.3875 1.0702
2016    9   19    9   45 6.9984  1.6776  273.0534 0.9600
2016    9   19   10    1 10.9978  1.5618  274.5692 1.0630
2016    9   19   10   17 17.1917  1.4672  273.2007 1.0214
2016    9   19   10   33 25.4074  1.3894  272.7050 1.1854
2016    9   19   10   49 31.6013  1.3256  272.0185 1.2252
2016    9   19   11    5 33.9936  1.2734  272.5172 1.5599
2016    9   19   11   21 38.3904  1.2307  272.7359 1.3085
2016    9   19   14   32 25.0080  1.2193  275.3794 1.2728
2016    9   19   14   48 13.8010  1.2586  274.1357 1.5719
2016    9   19   15    4 2.0064  1.3068  273.0182 1.1857
2016    9   19   15   19 49.9872  1.3653  272.8765 1.2710
2016    9   19   15   35 39.0048  1.4363  273.2557 1.3869
2016    9   19   15   51 27.1757  1.5224  273.5080 1.1004
2016    9   19   16    7 15.4157  1.6272  274.5351 1.2020
2016    9   19   16   23 2.9991  1.7560  275.0315 1.1726
2016    9   19   16   38 51.9994  1.9163  275.1203 1.0534
2016    9   19   16   54 40.9997  2.1187  275.2515 1.3494
2016    9   19   17   10 52.7923  2.3871  276.0188 1.2463
2016    9   19   17   25 31.9987  2.7061  274.1996 0.9322
2016    9   19   17   41 5.1878  3.1642  274.6509 1.0167
2016    9   19   17   56 34.8000  3.8132  275.3689 1.0273
2016    9   20    7   53 6.9792  4.3710  268.4818 1.0481
2016    9   20    8   10 14.5862  3.4723  270.1172 1.2995
2016    9   20    8   26 20.4000  2.9104  269.2964 0.8632
2016    9   20    8   40 18.3763  2.5567  270.3619 1.0820
2016    9   20    8   56 4.4218  2.2547  271.4610 0.9821
2016    9   20    9   11 57.4138  2.0220  271.1299 1.0793
2016    9   20    9   27 52.2029  1.8397  271.0371 1.2296
2016    9   20    9   43 47.4067  1.6943  269.7121 1.1031
2016    9   20    9   59 44.5978  1.5766  269.6234 1.0387
2016    9   20   10   15 44.1907  1.4803  269.2296 1.1169
2016    9   20   10   31 45.9955  1.4012  268.8615 1.3164
2016    9   20   10   47 49.4074  1.3360  268.6585 1.3640
2016    9   20   11    3 55.2038  1.2823  269.3581 1.1210
2016    9   20   11   19 36.0048  1.2395  269.8465 1.4807
2016    9   20   14   31 12.6221  1.2220  273.2021 1.5337
2016    9   20   14   47 29.0112  1.2624  273.0684 1.2641
2016    9   20   15    3 45.6077  1.3124  273.0117 1.4593
2016    9   20   15   20 3.0336  1.3735  274.4012 1.1590
2016    9   20   15   36 21.6173  1.4481  274.7504 1.3156
2016    9   20   15   52 35.2070  1.5387  275.7141 1.1390
2016    9   20   16    8 43.1808  1.6491  274.7078 1.2781
2016    9   20   16   24 52.9862  1.7859  275.2070 1.2939
2016    9   20   16   41 3.4138  1.9575  275.7624 1.1943
2016    9   20   16   57 15.4138  2.1766  275.9496 1.1770
2016    9   20   17   13 50.9837  2.4708  276.5497 1.1265
2016    9   20   17   28 46.6061  2.8235  274.0328 0.9813
2016    9   21    7   58 8.6016  4.0945  278.0751 1.0966
2016    9   21    8   21 23.9962  3.0798  278.4360 1.5980
2016    9   21    8   41 19.2019  2.5471  283.0150 2.9395
2016    9   21    9    2 52.4760  2.1571  278.9639 1.0928
2016    9   21    9   22 36.1862  1.9028  280.7439 1.1955
2016    9   21    9   42 39.6173  1.7098  278.4016 1.4588
2016    9   21   10    2 44.9837  1.5624  275.7240 1.4157
2016    9   21   10   22 53.9962  1.4478  279.0223 1.7931
2016    9   21   10   43 2.0064  1.3585  284.3565 1.8495
2016    9   21   11    3 11.5891  1.2886  283.0328 1.5084
2016    9   21   11   21 24.5232  1.2390  279.0664 1.4203
2016    9   21   14   40 12.1901  1.2491  280.2637 1.7323
2016    9   21   15    1 29.1994  1.3113  281.1942 1.7319
2016    9   21   15   21 9.8035  1.3856  284.3974 1.5278
2016    9   21   15   40 53.3971  1.4803  278.2924 1.4584
2016    9   21   16    0 39.2026  1.6015  275.1000 1.4151
2016    9   21   16   20 26.5978  1.7582  278.1906 1.4809
2016    9   21   16   40 15.9975  1.9644  280.0362 1.3272
2016    9   21   17    0 7.0042  2.2430  278.3104 0.9220
2016    9   21   17   21 5.1955  2.6594  281.6951 2.4467
2016    9   21   17   42 38.9837  3.3112  278.3950 1.3373
2016    9   21   18    4 23.4768  4.4070  278.3409 1.2897
2016    9   22    7   57 36.5991  4.1557  272.8817 1.0248
2016    9   22    8   20 46.2048  3.1185  274.6284 1.3893
2016    9   22    8   40 43.6051  2.5728  281.0924 2.9747
2016    9   22    9    2 30.8198  2.1718  276.7980 1.5439
2016    9   22    9   22 33.9744  1.9107  277.2706 1.5228
2016    9   22    9   42 38.9952  1.7162  275.7843 1.7838
2016    9   22   10    2 44.9837  1.5678  272.7174 1.4001
2016    9   22   10   22 52.5965  1.4528  276.6318 1.6211
2016    9   22   10   43 0.9869  1.3630  280.9126 2.0815
2016    9   22   11    3 10.6042  1.2928  278.2388 1.7814
2016    9   22   15   58 11.0093  1.5951  275.5532 1.5801
2016    9   22   16   19 26.0141  1.7620  278.6343 1.6731
2016    9   22   16   39 6.8083  1.9670  281.9464 1.6758
2016    9   22   16   58 49.9872  2.2435  280.6451 0.9720
2016    9   22   17   19 40.8000  2.6562  282.9588 2.3253
2016    9   22   17   42 5.2013  3.3370  279.0820 1.4516
2016    9   22   18    2 55.9968  4.3905  279.1307 0.9268
2016    9   23    8    1 59.9808  3.9369  275.2060 1.4321
2016    9   23    8   25 1.2058  2.9995  275.9052 1.5951
2016    9   23    8   44 46.5144  2.4981  274.2968 0.8801
2016    9   23    9    5 20.5008  2.1395  277.8355 0.9115
2016    9   23    9   25 33.6173  1.8856  278.6377 1.5473
2016    9   23    9   44 11.2488  1.7097  275.8125 1.2017
2016    9   23   10    2 22.5024  1.5758  273.7778 1.6020
2016    9   23   10   20 36.4992  1.4694  277.4795 1.3712
2016    9   23   10   38 50.7552  1.3845  283.1890 1.8577
2016    9   23   10   57 10.5192  1.3163  280.1830 1.7275
2016    9   23   11   15 39.0096  1.2617  278.2706 1.4991
2016    9   23   14   46 34.9939  1.2783  282.9371 1.7402
2016    9   23   15    5 8.0160  1.3375  283.6083 1.4593
2016    9   23   15   23 44.4077  1.4124  284.3839 1.9125
2016    9   23   15   43 35.0170  1.5135  278.9258 1.6188
2016    9   23   16    3 25.0042  1.6431  278.1745 1.3827
2016    9   23   16   23 15.0087  1.8112  280.4911 1.6704
2016    9   23   16   43 5.6006  2.0336  282.3070 1.4030
2016    9   23   17    2 57.0048  2.3366  279.9887 1.2144
2016    9   23   17   23 37.0003  2.7870  282.2739 1.5208
2016    9   23   17   46 53.5008  3.5867  281.6695 1.1817
2016    9   24    7   59 26.0160  4.1097  273.7969 1.1663
2016    9   24    8   22 49.7914  3.0867  275.6740 1.2236
2016    9   24    8   42 50.8032  2.5520  274.6253 2.9474
2016    9   24    9    3 14.4000  2.1801  276.1946 1.2279
2016    9   24    9   22 49.7424  1.9233  276.9552 1.2874
2016    9   24    9   43 1.8048  1.7260  274.5849 2.1079
2016    9   24   10    2 58.0128  1.5777  272.8957 1.3616
2016    9   24   10   22 55.2058  1.4627  275.7269 1.3796
2016    9   24   10   42 53.9885  1.3728  280.1460 2.0827
2016    9   24   11    2 54.6029  1.3023  278.9589 1.8437
2016    9   24   14   44 37.9910  1.2791  278.6218 2.0518
2016    9   24   15    4 27.0106  1.3422  281.3998 1.7199
2016    9   24   15   24 16.0128  1.4229  281.4359 1.6912
2016    9   24   15   44 6.0000  1.5260  273.9337 1.5449
2016    9   24   16    3 55.9872  1.6583  275.0127 1.5494
2016    9   24   16   23 44.9808  1.8302  277.5072 1.7740
2016    9   24   16   43 35.7888  2.0582  278.2093 1.3498
2016    9   24   17    3 24.9984  2.3690  277.0246 0.8778
2016    9   24   17   23 32.1965  2.8188  279.9302 1.4024
2016    9   24   17   46 31.6070  3.6263  278.5917 1.1490
2016    9   25    8    4 51.8131  3.8432  273.2240 1.2241
2016    9   25    8   27 13.7952  2.9666  275.8085 1.5276
2016    9   25    8   47 12.9927  2.4729  273.9909 1.0413
2016    9   25    9    7 3.7920  2.1331  275.9426 1.1767
2016    9   25    9   26 38.2488  1.8894  275.7411 1.8707
2016    9   25    9   46 49.9872  1.7011  271.1157 1.8958
2016    9   25   10    6 45.8150  1.5593  270.3834 1.3259
2016    9   25   10   26 43.0080  1.4490  276.7291 2.2975
2016    9   25   10   46 41.5834  1.3628  276.7772 1.7879
2016    9   25   11    6 43.7875  1.2952  275.3663 1.6640
2016    9   25   14   43 34.6080  1.2825  279.9888 1.9615
2016    9   25   15    3 23.7830  1.3456  281.1693 1.7505
2016    9   25   15   23 11.9904  1.4262  282.3928 1.6792
2016    9   25   15   43 0.9926  1.5293  275.2256 1.8985
2016    9   25   16    2 50.0122  1.6616  274.6870 1.4035
2016    9   25   16   22 39.9994  1.8336  278.9008 1.5201
2016    9   25   16   42 30.9888  2.0620  280.2839 1.2038
2016    9   25   17    2 26.1946  2.3753  277.8282 1.0836
2016    9   25   17   24 26.7840  2.8791  278.6896 1.7533
2016    9   25   17   46 38.8128  3.6889  282.2149 1.1497
2016    9   26    7   57 49.9824  4.2698  272.9210 1.0816
2016    9   26    8   26 49.8278  2.9962  274.7966 1.5968
2016    9   26    8   46 50.7360  2.4931  279.6344 1.5713
2016    9   26    9    6 33.0120  2.1503  275.4795 1.4323
2016    9   26    9   26 35.7432  1.8978  269.2457 1.8979
2016    9   26    9   46 57.0072  1.7069  278.4014 1.8962
2016    9   26   10    7 43.0032  1.5591  274.1746 1.5120
2016    9   26   17   31 7.0061  3.1228  271.2265 1.4950
2016    9   26   17   53 18.9888  4.0996  271.7663 1.8585
2016    9   27    8   22 12.8122  3.1646  264.3532 1.6247
2016    9   27    8   42 37.3939  2.5973  267.7267 1.8074
2016    9   27    9    2 59.7552  2.2144  264.0646 1.8456
2016    9   27   10   23 42.0000  1.4747  262.3759 2.0144
2016    9   27   15   45 30.4992  1.5643  266.2358 3.1456
2016    9   27   16    7 6.0024  1.7195  260.9241 1.5307
2016    9   27   16   48 45.4896  2.1901  272.1686 1.8035
2016    9   27   17    9 26.2368  2.5693  270.6862 2.0956
2016    9   27   17   30 12.1939  3.1344  269.1642 1.4951
2016    9   27   17   51 20.0016  4.0571  270.0713 1.3906
